         100

   2.05558777      -12.4301386       2.03532028       5.00000000    
   7.98022461      -14.9156084       9.69828987       5.00000000    
  -5.81785870      -8.51482677       6.79757881       5.00000000    
  0.955217361      -5.75620270      -5.32998943       5.00000000    
  0.562797546      -21.0405807       12.4307756       5.00000000    
  -4.69839096       1.17760229       4.60585928       5.00000000    
  0.903776169       3.71874523      -2.13268852       5.00000000    
  -15.7850790      -8.69050503       7.58729744       5.00000000    
   6.37647057      -12.7492704      -9.98906231       5.00000000    
   8.04474831       6.57267094       4.25962162       5.00000000    
  -14.2608385       7.46208763       14.2331791       5.00000000    
  -19.5565777       9.43057442       5.98203468       5.00000000    
  -10.7122536      -1.66094875       12.1891689       5.00000000    
  -25.5294342       1.63554144       4.09456062       5.00000000    
  -4.40453053       5.92072010       13.8418331       5.00000000    
  -19.4503365      -4.68626213     -0.709622383       5.00000000    
  -26.6778984      -8.02632046       6.40328789       5.00000000    
  -9.88877869       5.42737055       22.1892700       5.00000000    
  -26.3611984       9.70687294      -1.75028515       5.00000000    
  -31.9608231      -5.53719902       14.5208855       5.00000000    
  -32.2801132       11.7664738       19.8645840       5.00000000    
  -38.2458954       11.0896225       11.8676310       5.00000000    
  -38.8377609       10.6781759       27.3353939       5.00000000    
  -40.8624687       20.7410011       11.9339848       5.00000000    
  -24.2907639       17.7741432       19.5850563       5.00000000    
  -47.7459335       13.9220276       10.5534554       5.00000000    
  -28.3222351       7.38984728       27.9380226       5.00000000    
  -44.1258469       17.8274460       31.9096565       5.00000000    
  -51.2515717       21.9246864       15.4184189       5.00000000    
  -34.4560623       3.79339409       6.17533922       5.00000000    
  -14.3545914       13.5771046       22.2639236       5.00000000    
  -9.88424778       22.4548645       21.1678467       5.00000000    
  -16.4040318       13.5775881       32.0516624       5.00000000    
  -18.5679779       26.1853027       17.9003544       5.00000000    
  -18.4378052       5.99429226       27.3460846       5.00000000    
  -6.76802349       18.9097404       12.3518791       5.00000000    
  -24.3529510       21.4579487       11.2530937       5.00000000    
  -22.1430950       31.7505531       25.4001236       5.00000000    
  -23.0127831       3.61373448       18.7785549       5.00000000    
  -9.95474625       12.4090099       5.45367718       5.00000000    
   8.24783039       30.3636856      -24.7124062       5.00000000    
   5.48324680       23.1217270      -18.3948822       5.00000000    
   1.05127144       37.1475182      -23.2328434       5.00000000    
  -1.69086838       25.5221024      -11.8549852       5.00000000    
   11.0534773       39.9190331      -23.8048210       5.00000000    
 -0.316483498       44.7675705      -16.9032249       5.00000000    
   5.56977081       48.1736641      -25.1427479       5.00000000    
   13.4865065       22.1259289      -22.5454655       5.00000000    
   20.4084854       42.1263199      -21.0459003       5.00000000    
   9.87328148       21.3036118      -9.59589767       5.00000000    
  -16.9340401       24.9925499      -15.2386827       5.00000000    
  -13.2455873       32.7419739      -20.3711205       5.00000000    
  -17.1732731       28.6915436      -5.95103645       5.00000000    
  -20.1732635       28.4513588      -26.1674957       5.00000000    
  -5.27004719       28.6667175      -24.8189526       5.00000000    
  -16.5031166       15.8465519      -11.2180948       5.00000000    
  -2.33271623       19.2337227      -23.2728043       5.00000000    
  -24.4767189       20.4980927      -7.37301254       5.00000000    
  -10.1029682       35.5087357      -4.07045174       5.00000000    
  -8.62681007       37.5857201      -27.8493881       5.00000000    
  -5.38120747      -14.8842077      -15.8532457       5.00000000    
  -8.03028107      -24.2532196      -18.1345253       5.00000000    
   3.91331100      -14.4963408      -19.5221882       5.00000000    
  -16.0631332      -18.5621033      -19.8907127       5.00000000    
   6.17343044      -22.4516296      -13.9003115       5.00000000    
   1.43365908      -4.99593735      -17.6265259       5.00000000    
   10.2120419      -19.4096565      -25.5376244       5.00000000    
  -8.15963364      -2.17377472      -17.5607624       5.00000000    
   7.52305889      -12.8535509      -32.5935555       5.00000000    
  -13.1530991      -6.61096287      -10.1192093       5.00000000    
   7.54452610       4.60517311      -22.4105530       5.00000000    
   2.84345341      -1.18324471      -29.0734444       5.00000000    
   15.2436495       8.00443172      -27.8113117       5.00000000    
   13.4387465       4.62483740      -14.3323231       5.00000000    
   7.00384521       3.02694988      -37.1335754       5.00000000    
   12.6566782       14.4103203      -16.2382660       5.00000000    
   17.8505630      -4.29589748      -15.3102531       5.00000000    
   9.11618710      -1.72064686      -7.92527199       5.00000000    
   12.7710943      -5.06831360      -36.0358276       5.00000000    
   12.1748819       10.4809418      -7.05525970       5.00000000    
  -20.6813698      -3.06803989      -22.7409668       5.00000000    
  -18.7541618      -7.71728039      -31.3821850       5.00000000    
  -13.6106415       4.00299454      -22.6672440       5.00000000    
  -21.5997200      -10.9103842      -16.6047058       5.00000000    
  -14.2013359       3.55382442      -12.6947832       5.00000000    
  -7.32223320       2.67197990      -30.3278065       5.00000000    
  -10.4744644       11.6318378      -17.0134735       5.00000000    
  -13.7954998       5.96190166      -37.2033539       5.00000000    
  -11.3317394      -8.03487873      -38.0759125       5.00000000    
  -11.3394833       15.0805578      -33.9142609       5.00000000    
  -17.0421333       7.88002968      -46.4650536       5.00000000    
  -13.9525023     -0.827633858      -50.2900314       5.00000000    
  -26.8781853       6.29556942      -45.6044388       5.00000000    
  -20.9136925      -7.92816448      -51.3501358       5.00000000    
  -9.45162678       4.40767193      -57.5242729       5.00000000    
  -17.7473907       16.8676224      -50.7924271       5.00000000    
  -26.4640350       16.2585220      -44.8503342       5.00000000    
  -5.20188904      -2.65994453      -51.8684158       5.00000000    
  -23.3712654       12.9581022      -35.9317818       5.00000000    
  -31.4106445       5.67566586      -36.7121315       5.00000000    
