         100

  -17.6054001      -5.35540199      -13.6674519       5.00000000    
  -23.4319687      -10.8925161      -7.71837044       5.00000000    
  -10.5381451      0.564730167      -9.79367828       5.00000000    
  -17.9556084      -18.8977814      -5.28420353       5.00000000    
  -29.1471710      -15.0740814     -0.657854080       5.00000000    
  -13.2595100       4.37547588     -0.957822800       5.00000000    
  -26.7437325      -23.6458359      -5.75849342       5.00000000    
  -16.7938042       8.22377682      -11.2788172       5.00000000    
  -10.1169462      -25.1066475      -5.35709763       5.00000000    
  -37.2490044      -18.1558151      -5.64414883       5.00000000    
   7.26491070      -3.43030214      -1.73200989       5.00000000    
  0.117468834      -4.38721848      -8.66009617       5.00000000    
   9.53143406      -11.0526104       4.33125877       5.00000000    
  -2.21111488       5.13004112      -6.66023922       5.00000000    
   4.12645912      -7.74512959       12.0673389       5.00000000    
   18.9704399      -11.7617588       1.10599709       5.00000000    
   1.83554649       1.04413223       16.2507038       5.00000000    
  -7.52440977      -10.7292442      -9.83500671       5.00000000    
  -2.95665550       13.2004108     -0.802478790       5.00000000    
   11.3474741      -9.37238979       18.7911167       5.00000000    
 -0.252580643       15.3956079      -20.5403538       5.00000000    
   1.32219410       6.68664980      -15.8848076       5.00000000    
  -6.06869936       15.8481388      -28.6624165       5.00000000    
  0.889843941      -1.73800278      -21.2549438       5.00000000    
   2.98950291       22.5986595      -14.4080648       5.00000000    
   7.46254826     -0.725832939      -28.7232113       5.00000000    
  -2.80159092       27.2787495      -21.0833969       5.00000000    
  -8.26587582      -4.43328714      -24.2396297       5.00000000    
   11.6185827       20.3197308      -9.89748478       5.00000000    
  -9.96298695       27.3358707      -28.0627251       5.00000000    
  -21.9739990       7.86914062      -43.1325531       5.00000000    
  -21.0531425       17.2097473      -39.6821518       5.00000000    
  -29.8138428       5.27460241      -48.7721710       5.00000000    
  -12.4524279       13.6409159      -36.0364532       5.00000000    
  -21.2772636       22.9591351      -31.5032597       5.00000000    
  -4.54489994       14.9467411      -42.0169144       5.00000000    
  -28.1591721       12.5906782      -55.3855591       5.00000000    
  -2.92786455       7.15994644      -48.0791626       5.00000000    
  -26.6066132       16.7877159      -25.7143345       5.00000000    
  -20.0568695       32.5807076      -33.9396973       5.00000000    
  -4.93280220      -34.5557327       12.5050297       5.00000000    
  -10.6436882      -41.1690102       17.3680515       5.00000000    
   3.68011665      -37.3929367       8.29234123       5.00000000    
  -18.2863560      -35.3991852       14.4895821       5.00000000    
   2.22701836      -46.8260078       5.30622482       5.00000000    
  -17.6013012      -39.4820213       23.5924721       5.00000000    
   8.97970963      -46.1645012       12.6525803       5.00000000    
   13.4226570      -38.5747757       10.2093601       5.00000000    
  -13.0021811      -46.6527138       28.8288841       5.00000000    
  -14.0390186      -37.0179825       32.6051483       5.00000000    
  -8.99740601      -17.5568771       15.2506905       5.00000000    
  -13.3420639      -9.93230438       10.4562950       5.00000000    
  -4.44431114      -24.8509216       10.1448002       5.00000000    
  -20.2535019      -10.2020359       17.6783524       5.00000000    
  -15.0579176     -0.196296692       11.9617901       5.00000000    
  -28.7056389      -7.73603153       12.9371796       5.00000000    
  -6.84223366      -26.2938766       19.7452488       5.00000000    
  -7.84754753       3.80070686       17.6214905       5.00000000    
   4.09967422      -19.7942924       8.95697975       5.00000000    
   1.66160965      -28.4170532       17.2152748       5.00000000    
  -36.3885689      -1.26820755       12.8905411       5.00000000    
  -28.2439423       1.02499962       7.56068039       5.00000000    
  -35.5467148      -4.81253719       22.2040615       5.00000000    
  -24.9065704       9.78175354       11.0505142       5.00000000    
  -44.2749748       6.39295578E-02   22.4224281       5.00000000    
  -18.2770538       7.07072067       18.0300598       5.00000000    
  -25.3631649      -5.10931301      0.207851410       5.00000000    
  -48.7415047      -3.98691082       14.4448624       5.00000000    
  -37.8062630      -13.0357456       27.4262409       5.00000000    
  -20.7147827       8.89129829       2.01480103       5.00000000    
  -14.6012897      -7.48462152       31.1838379       5.00000000    
  -19.1361504       1.31078053       32.6247025       5.00000000    
  -14.9955320      -14.6223154       38.1764183       5.00000000    
  -23.0431328       3.56897926       41.5487518       5.00000000    
  -5.88295937      -8.10775852       26.3258591       5.00000000    
  -5.62667847      -17.1988506       40.5391273       5.00000000    
  -15.6952095       9.15404129       27.4634895       5.00000000    
  -31.4654617      -1.80932999       41.1830978       5.00000000    
  -4.75352669      -18.0420876       26.1350307       5.00000000    
  -32.4283981      -11.4167051       43.7859650       5.00000000    
  -59.7546654       3.93984795       61.2208099       5.00000000    
  -50.0776253       6.45956802       61.1143265       5.00000000    
  -63.6411972      -1.64829254       53.8945465       5.00000000    
  -43.7465363     -0.993217468       59.0229988       5.00000000    
  -60.0120811      -10.3719683       50.6201172       5.00000000    
  -68.0118713       6.28511047       66.3502731       5.00000000    
  -44.9240799       7.42230034       69.6300278       5.00000000    
  -41.5164185      -9.16068459       53.7014008       5.00000000    
  -34.2817192       1.16033363       56.6178360       5.00000000    
  -69.3384705      -3.06049442       69.6509171       5.00000000    
  -45.2689896      -16.6159306       48.1935120       5.00000000    
  -43.9458580      -10.1164303       40.7095795       5.00000000    
  -38.9588051      -24.2688065       49.4661331       5.00000000    
  -52.1448364      -12.9253817       35.7204933       5.00000000    
  -38.6435165      -5.31258154       33.7232056       5.00000000    
  -60.1792030      -17.6883221       39.2926826       5.00000000    
  -44.0289536      -31.8462944       45.3577499       5.00000000    
  -29.1854630      -22.6021824       48.1586761       5.00000000    
  -54.1178322      -3.56871414       32.7937202       5.00000000    
  -28.9734840      -7.21167660       32.0248070       5.00000000    
