2315176

2625 2097 65 5 0 0 0
2606 2111 62 5 0 0 0
2633 2114 62 5 0 0 0
2634 2099 66 5 0 0 0
2616 2090 47 5 0 0 0
2610 2091 55 5 0 0 0
2625 2093 51 5 0 0 0
2616 2081 44 5 0 0 0
2620 2100 56 5 0 0 0
2607 2081 48 5 0 0 0
2620 2103 46 5 0 0 0
2610 2094 64 5 0 0 0
2630 2099 56 5 0 0 0
2627 2106 53 5 0 0 0
2597 2108 55 5 0 0 0
2597 2117 60 5 0 0 0
2603 2102 60 5 0 0 0
2596 2114 70 5 0 0 0
2598 2116 48 5 0 0 0
2598 2126 58 5 0 0 0
2589 2105 49 5 0 0 0
2600 2109 41 5 0 0 0
2595 2099 64 5 0 0 0
2604 2102 70 5 0 0 0
2603 2119 36 5 0 0 0
2593 2119 39 5 0 0 0
2607 2120 45 5 0 0 0
2592 2128 44 5 0 0 0
2611 2124 34 5 0 0 0
2590 2130 34 5 0 0 0
2612 2115 37 5 0 0 0
2604 2120 54 5 0 0 0
2587 2121 49 5 0 0 0
2609 2134 32 5 0 0 0
2503 2161 51 5 0 0 0
2511 2167 49 5 0 0 0
2505 2155 43 5 0 0 0
2503 2157 58 5 0 0 0
2518 2162 44 5 0 0 0
2513 2155 61 5 0 0 0
2495 2164 48 5 0 0 0
2498 2162 63 5 0 0 0
2512 2168 39 5 0 0 0
2497 2171 40 5 0 0 0
2495 2160 39 5 0 0 0
2487 2158 45 5 0 0 0
2489 2164 31 5 0 0 0
2501 2164 33 5 0 0 0
2481 2169 36 5 0 0 0
2482 2169 27 5 0 0 0
2482 2177 30 5 0 0 0
2499 2155 33 5 0 0 0
2478 2155 42 5 0 0 0
2494 2151 45 5 0 0 0
2479 2160 64 5 0 0 0
2479 2151 62 5 0 0 0
2488 2163 62 5 0 0 0
2470 2155 60 5 0 0 0
2487 2147 67 5 0 0 0
2494 2158 57 5 0 0 0
2485 2169 70 5 0 0 0
2481 2142 62 5 0 0 0
2488 2168 54 5 0 0 0
2468 2154 70 5 0 0 0
2492 2141 62 5 0 0 0
2500 2145 62 5 0 0 0
2493 2135 70 5 0 0 0
2506 2144 71 5 0 0 0
2496 2147 54 5 0 0 0
2499 2136 77 5 0 0 0
2505 2154 71 5 0 0 0
2489 2139 79 5 0 0 0
2487 2147 57 5 0 0 0
2497 2127 74 5 0 0 0
2508 2107 56 5 0 0 0
2499 2109 56 5 0 0 0
2511 2116 52 5 0 0 0
2510 2099 51 5 0 0 0
2499 2103 65 5 0 0 0
2496 2116 51 5 0 0 0
2506 2120 45 5 0 0 0
2491 2109 46 5 0 0 0
2517 2106 60 5 0 0 0
2499 2123 44 5 0 0 0
2520 2103 41 5 0 0 0
2516 2112 39 5 0 0 0
2523 2101 31 5 0 0 0
2514 2095 43 5 0 0 0
2515 2102 25 5 0 0 0
2525 2113 44 5 0 0 0
2508 2109 27 5 0 0 0
2516 2121 36 5 0 0 0
2527 2105 49 5 0 0 0
2509 2120 29 5 0 0 0
2514 2148 28 5 0 0 0
2508 2152 21 5 0 0 0
2517 2156 33 5 0 0 0
2515 2155 15 5 0 0 0
2512 2139 25 5 0 0 0
2507 2153 11 5 0 0 0
2522 2161 18 5 0 0 0
2521 2143 33 5 0 0 0
2510 2163 12 5 0 0 0
2510 2142 36 5 0 0 0
2524 2136 23 5 0 0 0
2530 2138 31 5 0 0 0
2530 2134 16 5 0 0 0
2536 2145 28 5 0 0 0
2524 2130 35 5 0 0 0
2531 2124 19 5 0 0 0
2525 2141 12 5 0 0 0
2525 2121 31 5 0 0 0
2522 2149 18 5 0 0 0
2523 2118 21 5 0 0 0
2528 2141 43 5 0 0 0
2527 2133 50 5 0 0 0
2525 2148 48 5 0 0 0
2536 2146 40 5 0 0 0
2525 2155 41 5 0 0 0
2516 2153 46 5 0 0 0
2517 2134 49 5 0 0 0
2512 2151 38 5 0 0 0
2510 2139 53 5 0 0 0
2517 2159 54 5 0 0 0
2520 2121 53 5 0 0 0
2521 2123 44 5 0 0 0
2520 2130 56 5 0 0 0
2531 2121 45 5 0 0 0
2514 2123 60 5 0 0 0
2529 2132 61 5 0 0 0
2534 2115 52 5 0 0 0
2524 2139 57 5 0 0 0
2522 2135 67 5 0 0 0
2540 2123 49 5 0 0 0
2408 1985 64 5 0 0 0
2403 1978 67 5 0 0 0
2413 1987 72 5 0 0 0
2395 1985 67 5 0 0 0
2407 1991 56 5 0 0 0
2420 1985 65 5 0 0 0
2411 1995 75 5 0 0 0
2415 1981 79 5 0 0 0
2405 1993 82 5 0 0 0
2426 1987 72 5 0 0 0
2417 1993 86 5 0 0 0
2409 1988 90 5 0 0 0
2414 2002 88 5 0 0 0
2405 1993 98 5 0 0 0
2412 2005 97 5 0 0 0
2418 1983 89 5 0 0 0
2406 1984 82 5 0 0 0
2416 2003 79 5 0 0 0
2404 2008 93 5 0 0 0
2427 1987 90 5 0 0 0
2426 2013 64 5 0 0 0
2433 2016 58 5 0 0 0
2419 2020 62 5 0 0 0
2436 2025 62 5 0 0 0
2431 2007 54 5 0 0 0
2423 2030 61 5 0 0 0
2413 2013 60 5 0 0 0
2437 2013 49 5 0 0 0
2417 2004 55 5 0 0 0
2428 2003 46 5 0 0 0
2428 2004 70 5 0 0 0
2429 1995 74 5 0 0 0
2421 2003 64 5 0 0 0
2437 2007 65 5 0 0 0
2432 2001 81 5 0 0 0
2420 1993 75 5 0 0 0
2437 1994 81 5 0 0 0
2427 1999 57 5 0 0 0
2426 1996 87 5 0 0 0
2442 2010 72 5 0 0 0
2459 1994 60 5 0 0 0
2460 1985 63 5 0 0 0
2460 1994 50 5 0 0 0
2451 1996 66 5 0 0 0
2464 2001 53 5 0 0 0
2452 1987 70 5 0 0 0
2468 1981 59 5 0 0 0
2455 2002 50 5 0 0 0
2452 1994 74 5 0 0 0
2456 1978 69 5 0 0 0
2438 1991 43 5 0 0 0
2448 1988 44 5 0 0 0
2436 1996 50 5 0 0 0
2447 1990 35 5 0 0 0
2429 1992 45 5 0 0 0
2446 1981 52 5 0 0 0
2432 1992 58 5 0 0 0
2441 1996 32 5 0 0 0
2453 1988 55 5 0 0 0
2453 1978 45 5 0 0 0
2451 1954 55 5 0 0 0
2454 1945 58 5 0 0 0
2445 1952 48 5 0 0 0
2459 1942 51 5 0 0 0
2448 1955 65 5 0 0 0
2461 1943 65 5 0 0 0
2454 1963 64 5 0 0 0
2441 1943 49 5 0 0 0
2456 1966 55 5 0 0 0
2467 1947 47 5 0 0 0
2461 1967 70 5 0 0 0
2466 1959 66 5 0 0 0
2453 1962 73 5 0 0 0
2473 1965 71 5 0 0 0
2455 1969 79 5 0 0 0
2454 1953 77 5 0 0 0
2463 1970 86 5 0 0 0
2468 1950 69 5 0 0 0
2445 1957 75 5 0 0 0
2459 1944 78 5 0 0 0
2441 1979 68 5 0 0 0
2434 1976 62 5 0 0 0
2437 1981 76 5 0 0 0
2446 1984 60 5 0 0 0
2437 1971 76 5 0 0 0
2437 1968 58 5 0 0 0
2446 1968 77 5 0 0 0
2439 1977 84 5 0 0 0
2440 1963 81 5 0 0 0
2448 1980 86 5 0 0 0
2427 1961 72 5 0 0 0
2419 1959 76 5 0 0 0
2428 1971 72 5 0 0 0
2425 1953 67 5 0 0 0
2411 1965 73 5 0 0 0
2435 1955 71 5 0 0 0
2430 1956 59 5 0 0 0
2416 1973 73 5 0 0 0
2439 1960 64 5 0 0 0
2409 1955 71 5 0 0 0
2554 1998 35 5 0 0 0
2546 1993 37 5 0 0 0
2561 1993 31 5 0 0 0
2549 1983 38 5 0 0 0
2564 1998 38 5 0 0 0
2550 2006 40 5 0 0 0
2569 1990 37 5 0 0 0
2561 1994 22 5 0 0 0
2542 1986 30 5 0 0 0
2541 1998 42 5 0 0 0
2538 1986 39 5 0 0 0
2538 1979 32 5 0 0 0
2535 1994 33 5 0 0 0
2533 1991 46 5 0 0 0
2525 1996 34 5 0 0 0
2523 1992 47 5 0 0 0
2536 2003 32 5 0 0 0
2540 1986 51 5 0 0 0
2537 1996 24 5 0 0 0
2524 1998 26 5 0 0 0
2546 1996 51 5 0 0 0
2538 1994 56 5 0 0 0
2548 2004 54 5 0 0 0
2555 1993 52 5 0 0 0
2557 2004 59 5 0 0 0
2553 2011 49 5 0 0 0
2535 1999 50 5 0 0 0
2544 2015 47 5 0 0 0
2563 1998 52 5 0 0 0
2557 2000 68 5 0 0 0
2560 1987 65 5 0 0 0
2555 1986 74 5 0 0 0
2569 1988 69 5 0 0 0
2559 1979 79 5 0 0 0
2549 1993 68 5 0 0 0
2565 1993 59 5 0 0 0
2548 1991 59 5 0 0 0
2546 1985 78 5 0 0 0
2548 2001 66 5 0 0 0
2570 1985 78 5 0 0 0
2536 1969 82 5 0 0 0
2528 1972 76 5 0 0 0
2541 1977 82 5 0 0 0
2543 1966 88 5 0 0 0
2526 1963 80 5 0 0 0
2538 1981 73 5 0 0 0
2522 1979 78 5 0 0 0
2549 1974 78 5 0 0 0
2532 1957 86 5 0 0 0
2522 1963 89 5 0 0 0
2526 1986 74 5 0 0 0
2535 1989 78 5 0 0 0
2529 1978 69 5 0 0 0
2519 1987 67 5 0 0 0
2527 1991 85 5 0 0 0
2526 1992 61 5 0 0 0
2521 1983 58 5 0 0 0
2516 1991 58 5 0 0 0
2513 1978 60 5 0 0 0
2531 1982 83 5 0 0 0
2523 1947 54 5 0 0 0
2516 1945 47 5 0 0 0
2525 1938 57 5 0 0 0
2529 1954 48 5 0 0 0
2510 1944 55 5 0 0 0
2525 1952 39 5 0 0 0
2535 1940 54 5 0 0 0
2528 1961 55 5 0 0 0
2538 1955 45 5 0 0 0
2515 1944 37 5 0 0 0
2508 1953 58 5 0 0 0
2513 1961 54 5 0 0 0
2509 1955 68 5 0 0 0
2508 1951 48 5 0 0 0
2512 1945 67 5 0 0 0
2511 1967 62 5 0 0 0
2518 1955 73 5 0 0 0
2501 1968 60 5 0 0 0
2519 1965 73 5 0 0 0
2511 1951 79 5 0 0 0
2499 1973 49 5 0 0 0
2501 1974 39 5 0 0 0
2503 1981 53 5 0 0 0
2492 1967 46 5 0 0 0
2495 1987 50 5 0 0 0
2512 1979 50 5 0 0 0
2509 1969 37 5 0 0 0
2499 1991 41 5 0 0 0
2514 1989 48 5 0 0 0
2516 1971 54 5 0 0 0
2523 1973 36 5 0 0 0
2522 1964 40 5 0 0 0
2514 1977 40 5 0 0 0
2531 1969 32 5 0 0 0
2521 1981 46 5 0 0 0
2512 1981 31 5 0 0 0
2531 1977 26 5 0 0 0
2527 1959 33 5 0 0 0
2519 1989 31 5 0 0 0
2516 1958 34 5 0 0 0
2350 2017 78 5 0 0 0
2348 2007 80 5 0 0 0
2345 2018 69 5 0 0 0
2342 2002 73 5 0 0 0
2343 2022 83 5 0 0 0
2352 2002 70 5 0 0 0
2353 2019 65 5 0 0 0
2361 2002 74 5 0 0 0
2351 2012 58 5 0 0 0
2342 2026 71 5 0 0 0
2342 2037 70 5 0 0 0
2334 2034 76 5 0 0 0
2350 2034 75 5 0 0 0
2348 2037 63 5 0 0 0
2352 2024 72 5 0 0 0
2359 2037 75 5 0 0 0
2341 2044 62 5 0 0 0
2339 2036 85 5 0 0 0
2358 2032 83 5 0 0 0
2358 2023 80 5 0 0 0
2347 2004 54 5 0 0 0
2341 2010 59 5 0 0 0
2348 1996 61 5 0 0 0
2334 2005 63 5 0 0 0
2338 2014 50 5 0 0 0
2356 2001 58 5 0 0 0
2333 2015 63 5 0 0 0
2350 1999 46 5 0 0 0
2329 2012 51 5 0 0 0
2339 2022 53 5 0 0 0
2315 2002 68 5 0 0 0
2311 1993 68 5 0 0 0
2324 2001 63 5 0 0 0
2319 2011 69 5 0 0 0
2322 2006 55 5 0 0 0
2329 1993 64 5 0 0 0
2325 2009 77 5 0 0 0
2330 2003 54 5 0 0 0
2315 2013 54 5 0 0 0
2337 1998 68 5 0 0 0
2343 1970 49 5 0 0 0
2340 1962 54 5 0 0 0
2352 1967 46 5 0 0 0
2344 1978 53 5 0 0 0
2357 1964 55 5 0 0 0
2354 1974 39 5 0 0 0
2347 1957 60 5 0 0 0
2346 1978 63 5 0 0 0
2365 1971 54 5 0 0 0
2348 1971 69 5 0 0 0
2339 1989 58 5 0 0 0
2335 1980 58 5 0 0 0
2333 1994 52 5 0 0 0
2336 1981 67 5 0 0 0
2333 1977 48 5 0 0 0
2330 1974 66 5 0 0 0
2338 1972 68 5 0 0 0
2337 1989 73 5 0 0 0
2336 1987 45 5 0 0 0
2325 1995 54 5 0 0 0
2363 1971 36 5 0 0 0
2372 1966 34 5 0 0 0
2363 1978 29 5 0 0 0
2363 1974 46 5 0 0 0
2366 1958 36 5 0 0 0
2362 1983 42 5 0 0 0
2370 1980 49 5 0 0 0
2355 1973 52 5 0 0 0
2378 1982 44 5 0 0 0
2375 1974 56 5 0 0 0
2373 1991 48 5 0 0 0
2374 2001 48 5 0 0 0
2369 1989 57 5 0 0 0
2368 1990 39 5 0 0 0
2367 2005 43 5 0 0 0
2359 1988 54 5 0 0 0
2383 1998 51 5 0 0 0
2377 1987 36 5 0 0 0
2361 2007 51 5 0 0 0
2386 1988 53 5 0 0 0
2376 2001 71 5 0 0 0
2368 1996 72 5 0 0 0
2383 1997 76 5 0 0 0
2369 1987 77 5 0 0 0
2367 2006 68 5 0 0 0
2380 2006 64 5 0 0 0
2369 2014 73 5 0 0 0
2362 1993 80 5 0 0 0
2381 1995 86 5 0 0 0
2371 1987 87 5 0 0 0
2382 1980 69 5 0 0 0
2391 1979 73 5 0 0 0
2384 1981 60 5 0 0 0
2388 1988 77 5 0 0 0
2379 1970 68 5 0 0 0
2380 1990 61 5 0 0 0
2389 1974 56 5 0 0 0
2382 1982 82 5 0 0 0
2377 1984 54 5 0 0 0
2369 1972 72 5 0 0 0
2412 2048 55 5 0 0 0
2421 2052 55 5 0 0 0
2408 2053 48 5 0 0 0
2419 2049 64 5 0 0 0
2427 2046 51 5 0 0 0
2414 2061 46 5 0 0 0
2404 2046 61 5 0 0 0
2402 2060 52 5 0 0 0
2427 2050 62 5 0 0 0
2401 2047 47 5 0 0 0
2406 2049 77 5 0 0 0
2410 2056 71 5 0 0 0
2404 2054 85 5 0 0 0
2419 2053 75 5 0 0 0
2403 2055 65 5 0 0 0
2395 2052 81 5 0 0 0
2419 2045 81 5 0 0 0
2414 2064 68 5 0 0 0
2414 2045 89 5 0 0 0
2414 2057 60 5 0 0 0
2407 2079 86 5 0 0 0
2409 2070 89 5 0 0 0
2403 2078 77 5 0 0 0
2413 2087 84 5 0 0 0
2396 2073 82 5 0 0 0
2400 2070 72 5 0 0 0
2407 2083 96 5 0 0 0
2399 2081 69 5 0 0 0
2404 2062 76 5 0 0 0
2390 2076 71 5 0 0 0
2418 2075 83 5 0 0 0
2422 2069 90 5 0 0 0
2418 2068 75 5 0 0 0
2418 2082 76 5 0 0 0
2413 2062 79 5 0 0 0
2422 2060 88 5 0 0 0
2430 2073 91 5 0 0 0
2426 2072 98 5 0 0 0
2435 2077 83 5 0 0 0
2429 2058 94 5 0 0 0
2408 2092 51 5 0 0 0
2404 2096 43 5 0 0 0
2416 2087 48 5 0 0 0
2406 2104 49 5 0 0 0
2421 2094 42 5 0 0 0
2410 2080 50 5 0 0 0
2425 2088 52 5 0 0 0
2418 2091 32 5 0 0 0
2418 2075 47 5 0 0 0
2412 2078 58 5 0 0 0
2403 2064 43 5 0 0 0
2394 2062 46 5 0 0 0
2405 2071 47 5 0 0 0
2411 2066 38 5 0 0 0
2409 2069 55 5 0 0 0
2401 2080 45 5 0 0 0
2414 2074 36 5 0 0 0
2409 2068 28 5 0 0 0
2419 2068 53 5 0 0 0
2415 2059 32 5 0 0 0
2426 2069 46 5 0 0 0
2432 2074 40 5 0 0 0
2429 2070 55 5 0 0 0
2424 2060 45 5 0 0 0
2437 2078 47 5 0 0 0
2424 2064 57 5 0 0 0
2430 2054 49 5 0 0 0
2428 2083 46 5 0 0 0
2443 2075 54 5 0 0 0
2437 2056 55 5 0 0 0
2439 2047 37 5 0 0 0
2446 2054 41 5 0 0 0
2434 2053 30 5 0 0 0
2449 2061 34 5 0 0 0
2455 2051 39 5 0 0 0
2430 2052 39 5 0 0 0
2450 2065 43 5 0 0 0
2440 2050 22 5 0 0 0
2432 2042 43 5 0 0 0
2442 2067 47 5 0 0 0
2425 2062 20 5 0 0 0
2416 2064 24 5 0 0 0
2423 2053 15 5 0 0 0
2423 2070 25 5 0 0 0
2430 2051 22 5 0 0 0
2415 2056 9 5 0 0 0
2425 2066 33 5 0 0 0
2415 2047 16 5 0 0 0
2410 2064 9 5 0 0 0
2431 2068 28 5 0 0 0
2423 2045 24 5 0 0 0
2414 2047 26 5 0 0 0
2422 2039 15 5 0 0 0
2430 2039 26 5 0 0 0
2425 2030 17 5 0 0 0
2430 2029 29 5 0 0 0
2434 2028 17 5 0 0 0
2437 2039 34 5 0 0 0
2426 2045 8 5 0 0 0
2421 2051 32 5 0 0 0
2683 2086 62 5 0 0 0
2691 2092 60 5 0 0 0
2685 2080 54 5 0 0 0
2683 2082 69 5 0 0 0
2698 2087 55 5 0 0 0
2693 2080 72 5 0 0 0
2675 2089 59 5 0 0 0
2678 2087 74 5 0 0 0
2692 2093 50 5 0 0 0
2677 2096 51 5 0 0 0
2675 2085 50 5 0 0 0
2667 2083 56 5 0 0 0
2669 2089 42 5 0 0 0
2681 2089 44 5 0 0 0
2661 2094 47 5 0 0 0
2662 2094 38 5 0 0 0
2662 2102 41 5 0 0 0
2679 2080 44 5 0 0 0
2658 2080 53 5 0 0 0
2674 2076 56 5 0 0 0
2659 2085 75 5 0 0 0
2659 2076 73 5 0 0 0
2668 2088 73 5 0 0 0
2650 2080 71 5 0 0 0
2667 2072 78 5 0 0 0
2674 2083 68 5 0 0 0
2665 2094 81 5 0 0 0
2661 2067 73 5 0 0 0
2668 2093 65 5 0 0 0
2648 2079 81 5 0 0 0
2672 2066 73 5 0 0 0
2680 2070 73 5 0 0 0
2673 2060 81 5 0 0 0
2686 2069 82 5 0 0 0
2676 2072 65 5 0 0 0
2679 2061 88 5 0 0 0
2685 2079 82 5 0 0 0
2669 2064 90 5 0 0 0
2667 2072 68 5 0 0 0
2677 2052 85 5 0 0 0
2688 2032 67 5 0 0 0
2679 2034 67 5 0 0 0
2691 2041 63 5 0 0 0
2690 2024 62 5 0 0 0
2679 2028 76 5 0 0 0
2676 2041 62 5 0 0 0
2686 2045 56 5 0 0 0
2671 2034 57 5 0 0 0
2697 2031 71 5 0 0 0
2679 2048 55 5 0 0 0
2700 2028 52 5 0 0 0
2696 2037 50 5 0 0 0
2703 2026 42 5 0 0 0
2694 2020 54 5 0 0 0
2695 2027 36 5 0 0 0
2705 2038 55 5 0 0 0
2688 2034 38 5 0 0 0
2696 2046 47 5 0 0 0
2707 2030 60 5 0 0 0
2689 2045 40 5 0 0 0
2694 2073 39 5 0 0 0
2688 2077 32 5 0 0 0
2697 2081 44 5 0 0 0
2695 2080 26 5 0 0 0
2692 2064 36 5 0 0 0
2687 2078 22 5 0 0 0
2702 2086 29 5 0 0 0
2701 2068 44 5 0 0 0
2690 2088 23 5 0 0 0
2690 2067 47 5 0 0 0
2704 2061 34 5 0 0 0
2710 2063 42 5 0 0 0
2710 2059 27 5 0 0 0
2716 2070 39 5 0 0 0
