5042

20 28 27 0.2 100 0 0
20 29 27 0.2 100 0 0
20 30 27 0.2 100 0 0
20 31 27 0.2 100 0 0
20 32 27 0.2 100 0 0
20 27 28 0.2 100 0 0
20 28 28 0.2 100 0 0
20 29 28 0.2 100 0 0
20 30 28 0.2 100 0 0
20 31 28 0.2 100 0 0
20 32 28 0.2 100 0 0
20 33 28 0.2 100 0 0
20 27 29 0.2 100 0 0
20 28 29 0.2 100 0 0
20 29 29 0.2 100 0 0
20 30 29 0.2 100 0 0
20 31 29 0.2 100 0 0
20 32 29 0.2 100 0 0
20 33 29 0.2 100 0 0
20 27 30 0.2 100 0 0
20 28 30 0.2 100 0 0
20 29 30 0.2 100 0 0
20 30 30 0.2 100 0 0
20 31 30 0.2 100 0 0
20 32 30 0.2 100 0 0
20 33 30 0.2 100 0 0
20 27 31 0.2 100 0 0
20 28 31 0.2 100 0 0
20 29 31 0.2 100 0 0
20 30 31 0.2 100 0 0
20 31 31 0.2 100 0 0
20 32 31 0.2 100 0 0
20 33 31 0.2 100 0 0
20 27 32 0.2 100 0 0
20 28 32 0.2 100 0 0
20 29 32 0.2 100 0 0
20 30 32 0.2 100 0 0
20 31 32 0.2 100 0 0
20 32 32 0.2 100 0 0
20 33 32 0.2 100 0 0
20 28 33 0.2 100 0 0
20 29 33 0.2 100 0 0
20 30 33 0.2 100 0 0
20 31 33 0.2 100 0 0
20 32 33 0.2 100 0 0
21 28 25 0.2 100 0 0
21 29 25 0.2 100 0 0
21 30 25 0.2 100 0 0
21 31 25 0.2 100 0 0
21 32 25 0.2 100 0 0
21 26 26 0.2 100 0 0
21 27 26 0.2 100 0 0
21 28 26 0.2 100 0 0
21 29 26 0.2 100 0 0
21 30 26 0.2 100 0 0
21 31 26 0.2 100 0 0
21 32 26 0.2 100 0 0
21 33 26 0.2 100 0 0
21 34 26 0.2 100 0 0
21 26 27 0.2 100 0 0
21 27 27 0.2 100 0 0
21 28 27 0.2 100 0 0
21 29 27 0.2 100 0 0
21 30 27 0.2 100 0 0
21 31 27 0.2 100 0 0
21 32 27 0.2 100 0 0
21 33 27 0.2 100 0 0
21 34 27 0.2 100 0 0
21 25 28 0.2 100 0 0
21 26 28 0.2 100 0 0
21 27 28 0.2 100 0 0
21 28 28 0.2 100 0 0
21 29 28 0.2 100 0 0
21 30 28 0.2 100 0 0
21 31 28 0.2 100 0 0
21 32 28 0.2 100 0 0
21 33 28 0.2 100 0 0
21 34 28 0.2 100 0 0
21 35 28 0.2 100 0 0
21 25 29 0.2 100 0 0
21 26 29 0.2 100 0 0
21 27 29 0.2 100 0 0
21 28 29 0.2 100 0 0
21 29 29 0.2 100 0 0
21 30 29 0.2 100 0 0
21 31 29 0.2 100 0 0
21 32 29 0.2 100 0 0
21 33 29 0.2 100 0 0
