          10

 -0.151912451     -0.559811473      0.458835483       5.00000000    
   1.41574931       9.17003918       2.15366650       5.00000000    
  -9.63199329      -3.73223352      0.206217647       5.00000000    
  0.997237921       10.5365191       12.0510197       5.00000000    
  -4.21026516      -8.19389820      -6.91406298       5.00000000    
   1.36818075       16.0493298       19.8104515       5.00000000    
   10.0108881       12.4581614       16.2880688       5.00000000    
   1.57001829       20.7144814       28.6532764       5.00000000    
   7.27632475       15.5307312       7.17315292       5.00000000    
   15.4427261       5.06843281       12.3022041       5.00000000    
